Território;Nome do território;Sexo;Ano;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.);População
431843;São João do Polêsine;Homens;2011;13;1039.17;759.02;1251
431843;São João do Polêsine;Homens;2012;7;560.9;399.05;1248
431843;São João do Polêsine;Homens;2013;12;960.77;691.35;1249
431843;São João do Polêsine;Homens;2014;17;1355.66;861.08;1254
431843;São João do Polêsine;Homens;2015;12;951.63;458.62;1261
431843;São João do Polêsine;Homens;2016;12;946.37;622.87;1268
431843;São João do Polêsine;Homens;2017;19;1485.54;1010.09;1279
431843;São João do Polêsine;Homens;2018;18;1393.19;970.94;1292
431843;São João do Polêsine;Homens;2019;11;846.15;482.91;1300
431843;São João do Polêsine;Homens;2020;13;993.12;536.54;1309
431843;São João do Polêsine;Homens;2021;22;1674.28;1225.51;1314
431843;São João do Polêsine;Homens;2022;24;1833.46;1168.34;1309
431843;São João do Polêsine;Homens;2023;24;1857.59;971.83;1292
431843;São João do Polêsine;Homens;2024;20;1527.88;970.78;1309
431843;São João do Polêsine;Homens;2025;12;910.47;461.05;1318
431843;São João do Polêsine;Mulheres;2000;8;568.99;462.12;1406
431843;São João do Polêsine;Mulheres;2001;13;926.59;706.64;1403
431843;São João do Polêsine;Mulheres;2002;13;927.25;567.15;1402
431843;São João do Polêsine;Mulheres;2003;11;783.48;314.55;1404
431843;São João do Polêsine;Mulheres;2004;13;921.99;427.87;1410
431843;São João do Polêsine;Mulheres;2005;15;1064.58;702.15;1409
431843;São João do Polêsine;Mulheres;2006;13;924.61;589.9;1406
431843;São João do Polêsine;Mulheres;2007;13;927.91;359.57;1401
431843;São João do Polêsine;Mulheres;2008;15;1075.27;350.59;1395
431843;São João do Polêsine;Mulheres;2009;12;862.07;379.06;1392
431843;São João do Polêsine;Mulheres;2010;14;1009.37;500.02;1387
431843;São João do Polêsine;Mulheres;2011;14;1018.18;371.97;1375
431843;São João do Polêsine;Mulheres;2012;17;1239.97;451.77;1371
431843;São João do Polêsine;Mulheres;2013;23;1677.61;694.11;1371
431843;São João do Polêsine;Mulheres;2014;14;1020.41;368.08;1372
431843;São João do Polêsine;Mulheres;2015;11;796.52;327.17;1381
431843;São João do Polêsine;Mulheres;2016;17;1224.78;509.6;1388
431843;São João do Polêsine;Mulheres;2017;17;1222.14;525.84;1391
431843;São João do Polêsine;Mulheres;2018;14;999.29;407.67;1401
431843;São João do Polêsine;Mulheres;2019;22;1565.84;609.62;1405
431843;São João do Polêsine;Mulheres;2020;16;1133.95;512.39;1411
431843;São João do Polêsine;Mulheres;2021;21;1483.05;718.82;1416
431843;São João do Polêsine;Mulheres;2022;25;1780.63;855.39;1404
431843;São João do Polêsine;Mulheres;2023;21;1511.88;596.27;1389
431843;São João do Polêsine;Mulheres;2024;26;1859.8;759.52;1398
431843;São João do Polêsine;Mulheres;2025;29;2086.33;704.45;1390
431844;São Jorge;Ambos;2000;21;713.56;826.71;2943
431844;São Jorge;Ambos;2001;17;577.45;637.48;2944
431844;São Jorge;Ambos;2002;21;715.26;760.99;2936
431844;São Jorge;Ambos;2003;12;409.14;418.85;2933
431844;São Jorge;Ambos;2004;16;545.52;569.11;2933
431844;São Jorge;Ambos;2005;13;444.14;439.53;2927
431844;São Jorge;Ambos;2006;19;651.13;648;2918
431844;São Jorge;Ambos;2007;21;721.9;690.78;2909
431844;São Jorge;Ambos;2008;26;895.32;808.65;2904
431844;São Jorge;Ambos;2009;13;450.14;413.58;2888
431844;São Jorge;Ambos;2010;20;691.8;600.12;2891
431844;São Jorge;Ambos;2011;12;415.08;356.09;2891
431844;São Jorge;Ambos;2012;13;449.21;362.31;2894
431844;São Jorge;Ambos;2013;23;791.47;605.86;2906
431844;São Jorge;Ambos;2014;11;376.84;294.54;2919
431844;São Jorge;Ambos;2015;19;648.02;516.7;2932
431844;São Jorge;Ambos;2016;10;339.33;294.14;2947
431844;São Jorge;Ambos;2017;17;574.52;387.44;2959
431844;São Jorge;Ambos;2018;20;676.59;439.37;2956
431844;São Jorge;Ambos;2019;28;942.76;616.15;2970
431844;São Jorge;Ambos;2020;16;538.18;333.35;2973
431844;São Jorge;Ambos;2021;41;1380.01;852.04;2971
431844;São Jorge;Ambos;2022;29;976.1;528.25;2971
431844;São Jorge;Ambos;2023;24;814.94;554.86;2945
431844;São Jorge;Ambos;2024;21;705.65;365.31;2976
431844;São Jorge;Ambos;2025;27;907.26;531.27;2976
431844;São Jorge;Homens;2000;13;878.97;1079.16;1479
431844;São Jorge;Homens;2001;10;676.13;809.97;1479
431844;São Jorge;Homens;2002;16;1084.75;1316.32;1475
431844;São Jorge;Homens;2003;9;609.76;619.57;1476
431844;São Jorge;Homens;2004;7;475.54;599.54;1472
431844;São Jorge;Homens;2005;7;476.84;539.95;1468
431844;São Jorge;Homens;2006;10;684.46;801.4;1461
431844;São Jorge;Homens;2007;12;821.36;870.59;1461
431844;São Jorge;Homens;2008;12;820.79;815.73;1462
431844;São Jorge;Homens;2009;7;483.43;452.68;1448
431844;São Jorge;Homens;2010;12;828.16;800.86;1449
431844;São Jorge;Homens;2011;5;345.07;296.82;1449
431844;São Jorge;Homens;2012;8;552.49;514.51;1448
431844;São Jorge;Homens;2013;10;686.34;601.46;1457
431844;São Jorge;Homens;2014;8;548.7;539.87;1458
431844;São Jorge;Homens;2015;10;680.74;610.48;1469
431844;São Jorge;Homens;2016;3;202.7;213.37;1480
431844;São Jorge;Homens;2017;10;673.4;504.04;1485
431844;São Jorge;Homens;2018;11;741.24;555.12;1484
431844;São Jorge;Homens;2019;18;1204.01;878.2;1495
431844;São Jorge;Homens;2020;7;467.91;316.27;1496
431844;São Jorge;Homens;2021;28;1866.67;1180.48;1500
431844;São Jorge;Homens;2022;17;1134.09;700.73;1499
431844;São Jorge;Homens;2023;11;741.74;604.64;1483
431844;São Jorge;Homens;2024;11;735.79;381.91;1495
431844;São Jorge;Homens;2025;18;1204.01;676.99;1495
431844;São Jorge;Mulheres;2000;8;546.45;587.21;1464
431844;São Jorge;Mulheres;2001;7;477.82;459.76;1465
431844;São Jorge;Mulheres;2002;5;342.23;319.75;1461
431844;São Jorge;Mulheres;2003;3;205.9;235.44;1457
431844;São Jorge;Mulheres;2004;9;616.02;550.94;1461
431844;São Jorge;Mulheres;2005;6;411.24;373.31;1459
431844;São Jorge;Mulheres;2006;9;617.71;517.44;1457
431844;São Jorge;Mulheres;2007;9;621.55;547.14;1448
431844;São Jorge;Mulheres;2008;14;970.87;779.37;1442
431844;São Jorge;Mulheres;2009;6;416.67;339.52;1440
431844;São Jorge;Mulheres;2010;8;554.79;421.7;1442
431844;São Jorge;Mulheres;2011;7;485.44;349.37;1442
431844;São Jorge;Mulheres;2012;5;345.78;233.26;1446
431844;São Jorge;Mulheres;2013;13;897.17;575.91;1449
431844;São Jorge;Mulheres;2014;3;205.34;116.99;1461
431844;São Jorge;Mulheres;2015;9;615.17;452.95;1463
431844;São Jorge;Mulheres;2016;7;477.16;353.13;1467
431844;São Jorge;Mulheres;2017;7;474.9;260.49;1474
431844;São Jorge;Mulheres;2018;9;611.41;322.01;1472
431844;São Jorge;Mulheres;2019;10;677.97;372.49;1475
431844;São Jorge;Mulheres;2020;9;609.34;359.12;1477
431844;São Jorge;Mulheres;2021;13;883.75;562.29;1471
431844;São Jorge;Mulheres;2022;12;815.22;386.77;1472
431844;São Jorge;Mulheres;2023;13;889.19;477.97;1462
431844;São Jorge;Mulheres;2024;10;675.22;360.96;1481
431844;São Jorge;Mulheres;2025;9;607.7;391.1;1481
431845;São José das Missões;Ambos;2000;20;661.16;818.25;3025
431845;São José das Missões;Ambos;2001;13;432.9;519.02;3003
431845;São José das Missões;Ambos;2002;12;402.82;471.96;2979
431845;São José das Missões;Ambos;2003;16;540.91;641.67;2958
431845;São José das Missões;Ambos;2004;17;578.62;651.01;2938
431845;São José das Missões;Ambos;2005;19;653.82;705.86;2906
431845;São José das Missões;Ambos;2006;17;589.46;649.36;2884
431845;São José das Missões;Ambos;2007;17;596.28;627.36;2851
431845;São José das Missões;Ambos;2008;20;706.96;681.35;2829
431845;São José das Missões;Ambos;2009;27;963.25;923.75;2803
431845;São José das Missões;Ambos;2010;18;647.02;623.43;2782
431845;São José das Missões;Ambos;2011;14;508.54;468.13;2753
431845;São José das Missões;Ambos;2012;17;623.17;521.24;2728
431845;São José das Missões;Ambos;2013;27;1002.6;836.55;2693
431845;São José das Missões;Ambos;2014;12;449.1;415.45;2672
431845;São José das Missões;Ambos;2015;16;605.37;496.02;2643
431845;São José das Missões;Ambos;2016;20;765.99;578.11;2611
431845;São José das Missões;Ambos;2017;18;696.86;594.91;2583
431845;São José das Missões;Ambos;2018;20;783.09;573.27;2554
431845;São José das Missões;Ambos;2019;30;1186.24;837.56;2529
431845;São José das Missões;Ambos;2020;20;797.13;534.37;2509
431845;São José das Missões;Ambos;2021;23;929.29;599.6;2475
431845;São José das Missões;Ambos;2022;31;1262.21;883.63;2456
431845;São José das Missões;Ambos;2023;18;750.94;466.44;2397
431845;São José das Missões;Ambos;2024;23;957.14;668.5;2403
431845;São José das Missões;Ambos;2025;28;1167.15;767.49;2399
431845;São José das Missões;Homens;2000;14;910.27;1111.39;1538
431845;São José das Missões;Homens;2001;6;393.96;491.83;1523
431845;São José das Missões;Homens;2002;4;264.03;333.63;1515
431845;São José das Missões;Homens;2003;10;665.78;831.67;1502
431845;São José das Missões;Homens;2004;8;535.12;646.17;1495
431845;São José das Missões;Homens;2005;9;610.17;677.99;1475
431845;São José das Missões;Homens;2006;10;684.93;759.19;1460
431845;São José das Missões;Homens;2007;8;554.4;597.65;1443
431845;São José das Missões;Homens;2008;11;767.62;812.38;1433
431845;São José das Missões;Homens;2009;14;988;1014.17;1417
431845;São José das Missões;Homens;2010;10;711.74;785.54;1405
431845;São José das Missões;Homens;2011;7;504.32;484.48;1388
431845;São José das Missões;Homens;2012;11;798.84;678.72;1377
431845;São José das Missões;Homens;2013;16;1179.07;1011.95;1357
431845;São José das Missões;Homens;2014;7;518.52;488.81;1350
431845;São José das Missões;Homens;2015;11;822.12;702.02;1338
431845;São José das Missões;Homens;2016;14;1055.01;805.89;1327
431845;São José das Missões;Homens;2017;11;839.69;698.03;1310
431845;São José das Missões;Homens;2018;17;1313.76;956.89;1294
431845;São José das Missões;Homens;2019;14;1091.19;788.68;1283
431845;São José das Missões;Homens;2020;10;784.93;521.65;1274
431845;São José das Missões;Homens;2021;14;1112.88;740.34;1258
431845;São José das Missões;Homens;2022;18;1441.15;1119.05;1249
431845;São José das Missões;Homens;2023;9;739.52;471.03;1217
431845;São José das Missões;Homens;2024;14;1146.6;889.23;1221
431845;São José das Missões;Homens;2025;14;1144.73;706.17;1223
431845;São José das Missões;Mulheres;2000;6;403.5;621.52;1487
431845;São José das Missões;Mulheres;2001;7;472.97;536.88;1480
431845;São José das Missões;Mulheres;2002;8;546.45;614.57;1464
431845;São José das Missões;Mulheres;2003;6;412.09;466.51;1456
431845;São José das Missões;Mulheres;2004;9;623.7;648.25;1443
431845;São José das Missões;Mulheres;2005;10;698.81;707.42;1431
431845;São José das Missões;Mulheres;2006;7;491.57;545.92;1424
431845;São José das Missões;Mulheres;2007;9;639.2;623.95;1408
431845;São José das Missões;Mulheres;2008;9;644.7;614.92;1396
431845;São José das Missões;Mulheres;2009;13;937.95;917.06;1386
431845;São José das Missões;Mulheres;2010;8;580.97;525;1377
431845;São José das Missões;Mulheres;2011;7;512.82;426.78;1365
431845;São José das Missões;Mulheres;2012;6;444.12;386.54;1351
431845;São José das Missões;Mulheres;2013;11;823.35;660.12;1336
431845;São José das Missões;Mulheres;2014;5;378.21;335.88;1322
431845;São José das Missões;Mulheres;2015;5;383.14;287.86;1305
431845;São José das Missões;Mulheres;2016;6;467.29;341.89;1284
431845;São José das Missões;Mulheres;2017;7;549.88;498.27;1273
431845;São José das Missões;Mulheres;2018;3;238.1;189.86;1260
431845;São José das Missões;Mulheres;2019;16;1284.11;887.3;1246
431845;São José das Missões;Mulheres;2020;10;809.72;542.85;1235
431845;São José das Missões;Mulheres;2021;9;739.52;454.6;1217
431845;São José das Missões;Mulheres;2022;13;1077.05;646.18;1207
431845;São José das Missões;Mulheres;2023;9;762.71;460.41;1180
431845;São José das Missões;Mulheres;2024;9;761.42;431.62;1182
431845;São José das Missões;Mulheres;2025;14;1190.48;833.44;1176
431846;São José do Herval;Ambos;2000;15;588.93;738.01;2547
431846;São José do Herval;Ambos;2001;18;712.31;877.33;2527
431846;São José do Herval;Ambos;2002;23;923.32;1054.41;2491
431846;São José do Herval;Ambos;2003;22;891.41;1050.54;2468
431846;São José do Herval;Ambos;2004;19;779.65;954.44;2437
431846;São José do Herval;Ambos;2005;27;1118.94;1309.73;2413
431846;São José do Herval;Ambos;2006;13;546.45;637.56;2379
431846;São José do Herval;Ambos;2007;24;1026.96;1171.04;2337
431846;São José do Herval;Ambos;2008;16;692.94;809.06;2309
431846;São José do Herval;Ambos;2009;21;922.67;1078.38;2276
431846;São José do Herval;Ambos;2010;17;755.22;820.77;2251
431846;São José do Herval;Ambos;2011;22;989.21;1049.75;2224
431846;São José do Herval;Ambos;2012;12;543.72;543.39;2207
431846;São José do Herval;Ambos;2013;21;962.86;928.06;2181
431846;São José do Herval;Ambos;2014;18;832.56;734;2162
431846;São José do Herval;Ambos;2015;20;936.77;809.47;2135
431846;São José do Herval;Ambos;2016;14;661.63;585.74;2116
431846;São José do Herval;Ambos;2017;15;717.36;604.95;2091
431846;São José do Herval;Ambos;2018;26;1256.65;975.52;2069
431846;São José do Herval;Ambos;2019;24;1177.05;843.6;2039
431846;São José do Herval;Ambos;2020;23;1138.05;817.24;2021
431846;São José do Herval;Ambos;2021;25;1251.88;860.21;1997
431846;São José do Herval;Ambos;2022;18;912.78;709.02;1972
431846;São José do Herval;Ambos;2023;17;883.58;571.69;1924
431846;São José do Herval;Ambos;2024;23;1189.25;656.17;1934
431846;São José do Herval;Ambos;2025;19;983.95;573.8;1931
431846;São José do Herval;Homens;2000;8;610.69;880.72;1310
431846;São José do Herval;Homens;2001;14;1075.27;1408.02;1302
431846;São José do Herval;Homens;2002;13;1010.89;1177.22;1286
431846;São José do Herval;Homens;2003;10;785.55;914.49;1273
431846;São José do Herval;Homens;2004;10;799.36;983.7;1251
431846;São José do Herval;Homens;2005;16;1289.28;1631.04;1241
431846;São José do Herval;Homens;2006;11;896.5;1144.5;1227
431846;São José do Herval;Homens;2007;14;1160.86;1414.28;1206
431846;São José do Herval;Homens;2008;10;840.34;1005.03;1190
431846;São José do Herval;Homens;2009;14;1194.54;1611.68;1172
431846;São José do Herval;Homens;2010;10;861.33;1122.64;1161
431846;São José do Herval;Homens;2011;14;1221.64;1393.1;1146
431846;São José do Herval;Homens;2012;6;527.7;506.09;1137
431846;São José do Herval;Homens;2013;13;1154.53;1105.24;1126
431846;São José do Herval;Homens;2014;12;1073.35;1008.26;1118
431846;São José do Herval;Homens;2015;13;1176.47;1081.98;1105
431846;São José do Herval;Homens;2016;7;638.1;614;1097
431846;São José do Herval;Homens;2017;9;829.49;811.96;1085
431846;São José do Herval;Homens;2018;18;1675.98;1425.68;1074
431846;São José do Herval;Homens;2019;13;1228.73;914.27;1058
431846;São José do Herval;Homens;2020;13;1238.1;960.52;1050
431846;São José do Herval;Homens;2021;13;1252.41;926.95;1038
431846;São José do Herval;Homens;2022;11;1074.22;885.46;1024
431846;São José do Herval;Homens;2023;8;800.8;558.12;999
431846;São José do Herval;Homens;2024;10;995.02;585.99;1005
431846;São José do Herval;Homens;2025;12;1196.41;764.48;1003
431846;São José do Herval;Mulheres;2000;7;565.89;649.28;1237
431846;São José do Herval;Mulheres;2001;4;326.53;365.67;1225
431846;São José do Herval;Mulheres;2002;10;829.88;932.6;1205
431846;São José do Herval;Mulheres;2003;12;1004.18;1210.34;1195
431846;São José do Herval;Mulheres;2004;9;758.85;879.1;1186
431846;São José do Herval;Mulheres;2005;11;938.57;1020.11;1172
431846;São José do Herval;Mulheres;2006;2;173.61;210.66;1152
431846;São José do Herval;Mulheres;2007;10;884.17;957;1131
431846;São José do Herval;Mulheres;2008;6;536.19;603.69;1119
431846;São José do Herval;Mulheres;2009;7;634.06;658.92;1104
431846;São José do Herval;Mulheres;2010;7;642.2;646.45;1090
431846;São José do Herval;Mulheres;2011;8;742.12;729.05;1078
431846;São José do Herval;Mulheres;2012;6;560.75;584.2;1070
431846;São José do Herval;Mulheres;2013;8;758.29;632.36;1055
431846;São José do Herval;Mulheres;2014;6;574.71;491.96;1044
431846;São José do Herval;Mulheres;2015;7;679.61;507.02;1030
431846;São José do Herval;Mulheres;2016;7;686.95;597.94;1019
431846;São José do Herval;Mulheres;2017;6;596.42;399.16;1006
431846;São José do Herval;Mulheres;2018;8;804.02;582.51;995
431846;São José do Herval;Mulheres;2019;11;1121.3;775.23;981
431846;São José do Herval;Mulheres;2020;10;1029.87;680.18;971
431846;São José do Herval;Mulheres;2021;12;1251.3;783.94;959
431846;São José do Herval;Mulheres;2022;7;738.4;546.66;948
431846;São José do Herval;Mulheres;2023;9;972.97;590.77;925
431846;São José do Herval;Mulheres;2024;13;1399.35;688.28;929
431846;São José do Herval;Mulheres;2025;7;754.31;377.86;928
431848;São José do Hortêncio;Ambos;2000;23;675.48;847.65;3405
431848;São José do Hortêncio;Ambos;2001;16;462.7;541.84;3458
431848;São José do Hortêncio;Ambos;2002;13;368.79;430.25;3525
431848;São José do Hortêncio;Ambos;2003;24;668.52;781.99;3590
431848;São José do Hortêncio;Ambos;2004;17;464.35;538;3661
431848;São José do Hortêncio;Ambos;2005;31;830.88;950.34;3731
431848;São José do Hortêncio;Ambos;2006;28;732.98;869.34;3820
431848;São José do Hortêncio;Ambos;2007;23;591.56;645.28;3888
431848;São José do Hortêncio;Ambos;2008;20;505.05;570.33;3960
431848;São José do Hortêncio;Ambos;2009;20;494.07;539.8;4048
431848;São José do Hortêncio;Ambos;2010;19;461.95;489.76;4113
431848;São José do Hortêncio;Ambos;2011;22;529.61;552.76;4154
431848;São José do Hortêncio;Ambos;2012;30;716.5;684.25;4187
431848;São José do Hortêncio;Ambos;2013;22;520.22;520.44;4229
431848;São José do Hortêncio;Ambos;2014;27;632.47;605.49;4269
431848;São José do Hortêncio;Ambos;2015;28;648.6;597.01;4317
431848;São José do Hortêncio;Ambos;2016;30;687.92;619.5;4361
431848;São José do Hortêncio;Ambos;2017;28;637.23;551.73;4394
431848;São José do Hortêncio;Ambos;2018;22;496.39;412.88;4432
431848;São José do Hortêncio;Ambos;2019;27;605.52;522.86;4459
431848;São José do Hortêncio;Ambos;2020;34;756.56;607.76;4494
431848;São José do Hortêncio;Ambos;2021;45;997.56;798.7;4511
431848;São José do Hortêncio;Ambos;2022;38;840.34;648.44;4522
431848;São José do Hortêncio;Ambos;2023;20;442.58;354.38;4519
431848;São José do Hortêncio;Ambos;2024;39;856.95;629.27;4551
431848;São José do Hortêncio;Ambos;2025;31;680.57;481.87;4555
431848;São José do Hortêncio;Homens;2000;15;858.61;1354.17;1747
431848;São José do Hortêncio;Homens;2001;8;451.72;651.42;1771
431848;São José do Hortêncio;Homens;2002;6;333.15;419.8;1801
431848;São José do Hortêncio;Homens;2003;12;654.31;976.45;1834
431848;São José do Hortêncio;Homens;2004;9;483.09;677.05;1863
431848;São José do Hortêncio;Homens;2005;23;1213.08;1905.88;1896
431848;São José do Hortêncio;Homens;2006;13;667.69;949.32;1947
431848;São José do Hortêncio;Homens;2007;14;706.71;898.55;1981
431848;São José do Hortêncio;Homens;2008;10;495.79;690.99;2017
431848;São José do Hortêncio;Homens;2009;13;630.46;813.29;2062
431848;São José do Hortêncio;Homens;2010;8;381.32;526.58;2098
431848;São José do Hortêncio;Homens;2011;11;520.09;600.79;2115
431848;São José do Hortêncio;Homens;2012;15;702.58;798.13;2135
431848;São José do Hortêncio;Homens;2013;10;464.47;579.7;2153
431848;São José do Hortêncio;Homens;2014;10;460.41;517.76;2172
431848;São José do Hortêncio;Homens;2015;17;773.78;796.57;2197
431848;São José do Hortêncio;Homens;2016;17;767.15;768.32;2216
431848;São José do Hortêncio;Homens;2017;16;717.49;683.61;2230
431848;São José do Hortêncio;Homens;2018;14;622.22;569.38;2250
431848;São José do Hortêncio;Homens;2019;19;837.74;766.18;2268
431848;São José do Hortêncio;Homens;2020;19;829.69;712.52;2290
431848;São José do Hortêncio;Homens;2021;28;1221.64;1045.77;2292
431848;São José do Hortêncio;Homens;2022;16;696.56;602.82;2297
431848;São José do Hortêncio;Homens;2023;13;564.97;487.17;2301
431848;São José do Hortêncio;Homens;2024;22;950.73;781.7;2314
431848;São José do Hortêncio;Homens;2025;18;776.87;618.8;2317
431848;São José do Hortêncio;Mulheres;2000;8;482.51;460.73;1658
431848;São José do Hortêncio;Mulheres;2001;8;474.21;434.55;1687
431848;São José do Hortêncio;Mulheres;2002;7;406.03;442.65;1724
431848;São José do Hortêncio;Mulheres;2003;12;683.37;629.12;1756
431848;São José do Hortêncio;Mulheres;2004;8;444.94;406.51;1798
431848;São José do Hortêncio;Mulheres;2005;8;435.97;444;1835
431848;São José do Hortêncio;Mulheres;2006;15;800.85;771;1873
431848;São José do Hortêncio;Mulheres;2007;9;471.95;454.72;1907
431848;São José do Hortêncio;Mulheres;2008;10;514.67;511.02;1943
431848;São José do Hortêncio;Mulheres;2009;7;352.47;326.65;1986
431848;São José do Hortêncio;Mulheres;2010;11;545.91;494.85;2015
431848;São José do Hortêncio;Mulheres;2011;11;539.48;468.74;2039
431848;São José do Hortêncio;Mulheres;2012;15;730.99;660.82;2052
431848;São José do Hortêncio;Mulheres;2013;12;578.03;475.56;2076
431848;São José do Hortêncio;Mulheres;2014;17;810.68;658.14;2097
431848;São José do Hortêncio;Mulheres;2015;11;518.87;433.95;2120
431848;São José do Hortêncio;Mulheres;2016;13;606.06;456.58;2145
431848;São José do Hortêncio;Mulheres;2017;12;554.53;430.93;2164
431848;São José do Hortêncio;Mulheres;2018;8;366.64;275.81;2182
431848;São José do Hortêncio;Mulheres;2019;8;365.13;324.82;2191
431848;São José do Hortêncio;Mulheres;2020;15;680.58;491.02;2204
431848;São José do Hortêncio;Mulheres;2021;17;766.11;582.76;2219
431848;São José do Hortêncio;Mulheres;2022;22;988.76;703.01;2225
431848;São José do Hortêncio;Mulheres;2023;7;315.6;248.65;2218
431848;São José do Hortêncio;Mulheres;2024;17;759.95;462.25;2237
431848;São José do Hortêncio;Mulheres;2025;13;580.88;332.24;2238
431849;São José do Inhacorá;Ambos;2000;10;417.19;445.24;2397
431849;São José do Inhacorá;Ambos;2001;13;545.99;567.19;2381
431849;São José do Inhacorá;Ambos;2002;19;801.69;824.85;2370
431849;São José do Inhacorá;Ambos;2003;13;553.66;550.05;2348
431849;São José do Inhacorá;Ambos;2004;18;769.56;732.43;2339
431849;São José do Inhacorá;Ambos;2005;15;647.95;589.94;2315
431849;São José do Inhacorá;Ambos;2006;16;697.17;669.87;2295
431849;São José do Inhacorá;Ambos;2007;18;790.17;659.37;2278
431849;São José do Inhacorá;Ambos;2008;24;1064.3;911.29;2255
431849;São José do Inhacorá;Ambos;2009;16;713.33;589.58;2243
431849;São José do Inhacorá;Ambos;2010;12;537.15;413.46;2234
431849;São José do Inhacorá;Ambos;2011;14;628.37;489.51;2228
431849;São José do Inhacorá;Ambos;2012;13;582.18;429.32;2233
431849;São José do Inhacorá;Ambos;2013;26;1155.04;854.19;2251
431849;São José do Inhacorá;Ambos;2014;26;1141.85;798.36;2277
431849;São José do Inhacorá;Ambos;2015;26;1131.91;762.94;2297
431849;São José do Inhacorá;Ambos;2016;14;603.45;373.1;2320
431849;São José do Inhacorá;Ambos;2017;20;854.34;623.28;2341
431849;São José do Inhacorá;Ambos;2018;28;1185.44;757.9;2362
431849;São José do Inhacorá;Ambos;2019;19;795.64;540.03;2388
431849;São José do Inhacorá;Ambos;2020;22;909.47;571.61;2419
431849;São José do Inhacorá;Ambos;2021;17;697.01;449.95;2439
431849;São José do Inhacorá;Ambos;2022;29;1183.67;674.02;2450
431849;São José do Inhacorá;Ambos;2023;24;986.84;527.92;2432
431849;São José do Inhacorá;Ambos;2024;19;771.42;470.99;2463
431849;São José do Inhacorá;Ambos;2025;18;729.93;357.37;2466
431849;São José do Inhacorá;Homens;2000;7;569.57;633.14;1229
431849;São José do Inhacorá;Homens;2001;10;817.66;1074.58;1223
431849;São José do Inhacorá;Homens;2002;9;739.52;878.97;1217
431849;São José do Inhacorá;Homens;2003;6;499.17;565.76;1202
431849;São José do Inhacorá;Homens;2004;10;836.82;982.05;1195
431849;São José do Inhacorá;Homens;2005;8;677.39;672.39;1181
431849;São José do Inhacorá;Homens;2006;8;681.43;734.92;1174
431849;São José do Inhacorá;Homens;2007;10;860.59;841.16;1162
431849;São José do Inhacorá;Homens;2008;16;1391.3;1332.89;1150
431849;São José do Inhacorá;Homens;2009;8;698.08;636.6;1146
431849;São José do Inhacorá;Homens;2010;6;524.48;457.05;1144
431849;São José do Inhacorá;Homens;2011;9;789.47;659.44;1140
431849;São José do Inhacorá;Homens;2012;6;525.85;480.06;1141
431849;São José do Inhacorá;Homens;2013;15;1308.9;1082.59;1146
431849;São José do Inhacorá;Homens;2014;12;1031.81;859.79;1163
431849;São José do Inhacorá;Homens;2015;15;1280.96;992.8;1171
431849;São José do Inhacorá;Homens;2016;8;675.11;495.61;1185
431849;São José do Inhacorá;Homens;2017;14;1173.51;901.96;1193
431849;São José do Inhacorá;Homens;2018;17;1415.49;1002.24;1201
431849;São José do Inhacorá;Homens;2019;14;1155.12;849.73;1212
431849;São José do Inhacorá;Homens;2020;16;1305.06;882.44;1226
431849;São José do Inhacorá;Homens;2021;9;731.71;558.81;1230
431849;São José do Inhacorá;Homens;2022;17;1375.4;900.8;1236
431849;São José do Inhacorá;Homens;2023;14;1144.73;739.79;1223
431849;São José do Inhacorá;Homens;2024;14;1126.31;792.79;1243
431849;São José do Inhacorá;Homens;2025;7;560.45;331.63;1249
431849;São José do Inhacorá;Mulheres;2000;3;256.85;216.43;1168
431849;São José do Inhacorá;Mulheres;2001;3;259.07;255.27;1158
431849;São José do Inhacorá;Mulheres;2002;10;867.3;710.44;1153
431849;São José do Inhacorá;Mulheres;2003;7;610.82;489.76;1146
431849;São José do Inhacorá;Mulheres;2004;8;699.3;616.66;1144
431849;São José do Inhacorá;Mulheres;2005;7;617.28;520.92;1134
431849;São José do Inhacorá;Mulheres;2006;8;713.65;603.43;1121
431849;São José do Inhacorá;Mulheres;2007;8;716.85;529.36;1116
431849;São José do Inhacorá;Mulheres;2008;8;723.98;527.09;1105
431849;São José do Inhacorá;Mulheres;2009;8;729.26;566.01;1097
431849;São José do Inhacorá;Mulheres;2010;6;550.46;371.12;1090
431849;São José do Inhacorá;Mulheres;2011;5;459.56;301.68;1088
431849;São José do Inhacorá;Mulheres;2012;7;641.03;389.53;1092
431849;São José do Inhacorá;Mulheres;2013;11;995.48;729.44;1105
431849;São José do Inhacorá;Mulheres;2014;14;1256.73;778.06;1114
431849;São José do Inhacorá;Mulheres;2015;11;976.91;550.01;1126
431849;São José do Inhacorá;Mulheres;2016;6;528.63;286.07;1135
431849;São José do Inhacorá;Mulheres;2017;6;522.65;333.62;1148
431849;São José do Inhacorá;Mulheres;2018;11;947.46;545.64;1161
431849;São José do Inhacorá;Mulheres;2019;5;425.17;270.74;1176
431849;São José do Inhacorá;Mulheres;2020;6;502.93;300.15;1193
431849;São José do Inhacorá;Mulheres;2021;8;661.7;314.36;1209
431849;São José do Inhacorá;Mulheres;2022;12;988.47;439.9;1214
431849;São José do Inhacorá;Mulheres;2023;10;827.13;338.1;1209
431849;São José do Inhacorá;Mulheres;2024;5;409.84;177.07;1220
